OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_6024	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Ascobolaceae_1	Ascobolus_1			0	0
FOTU_6025	Rhizaria_1	Cercozoa_1							0	0
FOTU_6026									0	0
FOTU_6027	Fungi_1								0	0
FOTU_6028	Fungi_1								0	0
FOTU_6029									0	0
FOTU_6030	Viridiplantae_1	Anthophyta_1	Eudicotyledonae_1	Asterales_1	Asteraceae_1				0	0
FOTU_6031									0	0
FOTU_6032	Fungi_1								0	0
FOTU_6033									0	0
FOTU_6034	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1	Trichoderma deliquescens 	Fungi-CHH1,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,s__Trichoderma_turrialbense	95.074	100
FOTU_6035	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Sarocladiaceae_1	Sarocladium_1	Sarocladium bacillisporum 	Fungi-ZANF38,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sarocladium,s__Sarocladium_zeae	88.725	100
FOTU_6036									0	0
FOTU_6037									0	0
FOTU_6038	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Stachybotryaceae_1	Stachybotrys_1		Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea	84.021	95
FOTU_6039									0	0
FOTU_6040	Rhizaria_1	Cercozoa_1							0	0
FOTU_6041									0	0
FOTU_6042									0	0
FOTU_6043	Fungi_1							Fungi-CCHF67,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	85.167	97
FOTU_6044	Fungi_1								0	0
FOTU_6045									0	0
FOTU_6046	Fungi_1	Ascomycota_1							0	0
FOTU_6047	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Physalacriaceae_1	Armillaria_1			0	0
FOTU_6048	Fungi_1	Rozellomycota_1							0	0
FOTU_6049	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_6050									0	0
FOTU_6051									0	0
FOTU_6052									0	0
FOTU_6053									0	0
FOTU_6054	Fungi_1	Rozellomycota_1							0	0
FOTU_6055									0	0
FOTU_6056									0	0
FOTU_6057									0	0
FOTU_6058	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Pterulaceae_1	Coronicium_1	Coronicium alboglaucum 		0	0
FOTU_6059									0	0
FOTU_6060	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_6061	Fungi_1	Chytridiomycota_1							0	0
FOTU_6062									0	0
FOTU_6063									0	0
FOTU_6064	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Hypoxylaceae_1	Daldinia_1	Daldinia childiae 		0	0
FOTU_6065	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Aspergillus_1			0	0
FOTU_6066	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Typhrasa_1	Typhrasa gossypina 		0	0
FOTU_6067	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Teratosphaeriaceae_1	Xenopenidiella_1	Xenopenidiella inflata 	Fungi-ZANF35,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Cladosporiaceae,g__Cladosporium	84.000	83
FOTU_6068	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Boletales_1	Boletaceae_1				0	0
FOTU_6069									0	0
FOTU_6070	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1	Pseudoarthropsis_1	Pseudoarthropsis crassispora 			0	0
FOTU_6071									0	0
FOTU_6072	Rhizaria_1	Cercozoa_1							0	0
FOTU_6073	Rhizaria_1	Cercozoa_1							0	0
FOTU_6074	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1				0	0
FOTU_6075	Fungi_1								0	0
FOTU_6076	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_6077	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1	Periconia_1	Periconia festucae 		0	0
FOTU_6078									0	0
FOTU_6079									0	0
FOTU_6080									0	0
FOTU_6081	Rhizaria_1	Cercozoa_1							0	0
FOTU_6082									0	0
FOTU_6083									0	0
FOTU_6084									0	0
FOTU_6085	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Atheliales_1	Atheliaceae_1	Amphinema_1			0	0
FOTU_6086	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Cucurbitariaceae_1	Pyrenochaeta_1			0	0
FOTU_6087									0	0
FOTU_6088	Rhizaria_1	Cercozoa_1							0	0
FOTU_6089									0	0
FOTU_6090	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Setophoma_1	Setophoma caverna 		0	0
FOTU_6091									0	0
FOTU_6092	Rhizaria_1	Cercozoa_1							0	0
FOTU_6093	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1			Fungi-OEO_O302,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Linnemannia,s__Linnemannia_elongata	80.788	100
FOTU_6094									0	0
FOTU_6095	Fungi_1								0	0
FOTU_6096									0	0
FOTU_6097									0	0
FOTU_6098	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymosphaeriaceae_1				0	0
FOTU_6099	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1				Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	77.885	100
FOTU_6100									0	0
FOTU_6101									0	0
FOTU_6102									0	0
FOTU_6103	Fungi_1	Chytridiomycota_1	Chytridiomycetes_1	Chytridiales_1	Chytridiaceae_1				0	0
FOTU_6104	Rhizaria_1	Cercozoa_1							0	0
FOTU_6105									0	0
FOTU_6106									0	0
FOTU_6107									0	0
FOTU_6108	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Tarzettaceae_1	Paurocotylis_1			0	0
FOTU_6109	Fungi_1								0	0
FOTU_6110	Metazoa_1								0	0
FOTU_6111									0	0
FOTU_6112									0	0
FOTU_6113	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Monocillium_1		Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	77.833	100
FOTU_6114	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1					0	0
FOTU_6115									0	0
FOTU_6116	Metazoa_1								0	0
FOTU_6117	Fungi_1								0	0
FOTU_6118	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_6119	Rhizaria_1	Cercozoa_1							0	0
FOTU_6120	Fungi_1	Kickxellomycota_1							0	0
FOTU_6121	Rhizaria_1	Cercozoa_1							0	0
FOTU_6122	Fungi_1	Rozellomycota_1							0	0
FOTU_6123									0	0
FOTU_6124	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Hymenogastraceae_1	Hebeloma_1			0	0
FOTU_6125	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1			Fungi-OEO_O300,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Linnemannia,s__Linnemannia_elongata	92.424	96
FOTU_6126	Fungi_1	Kickxellomycota_1	Ramicandelaberomycetes_1	Ramicandelaberales_1	Ramicandelaberaceae_1	Ramicandelaber_1			0	0
FOTU_6127	Rhizaria_1	Cercozoa_1							0	0
FOTU_6128									0	0
FOTU_6129									0	0
FOTU_6130									0	0
FOTU_6131									0	0
FOTU_6132	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Peltigerales_1	Pannariaceae_1	Pectenia_1		Fungi-ZANF21,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zymoseptoria	84.536	95
FOTU_6133									0	0
FOTU_6134									0	0
FOTU_6135	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1				Fungi-CCHF61,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces	86.957	100
FOTU_6136									0	0
FOTU_6137									0	0
FOTU_6138									0	0
FOTU_6139	Fungi_1	Basidiomycota_1							0	0
FOTU_6140	Rhizaria_1	Cercozoa_1							0	0
FOTU_6141									0	0
FOTU_6142									0	0
FOTU_6143	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Boletales_1	Suillaceae_1	Suillus_1			0	0
FOTU_6144									0	0
FOTU_6145									0	0
FOTU_6146	Fungi_1	Ascomycota_1							0	0
FOTU_6147	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Trechisporales_1	Hydnodontaceae_1	Trechispora_1			0	0
FOTU_6148	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1					0	0
FOTU_6149									0	0
FOTU_6150									0	0
FOTU_6151	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Omphalotaceae_1	Rhodocollybia_1	Rhodocollybia butyracea 		0	0
FOTU_6152	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Penicillium_1		Fungi-OEO_O50,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium	90.196	100
FOTU_6153	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Trichocomaceae_1	Talaromyces_1	Talaromyces resedanus 	Fungi-CCHF49A,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces	85.922	100
FOTU_6154									0	0
FOTU_6155	Fungi_1	Mucoromycota_1	Endogonomycetes_1						0	0
FOTU_6156	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_6157									0	0
FOTU_6158	Fungi_1	Chytridiomycota_1							0	0
FOTU_6159									0	0
FOTU_6160									0	0
FOTU_6161	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_6162									0	0
FOTU_6163									0	0
FOTU_6164	Fungi_1	Rozellomycota_1							0	0
FOTU_6165									0	0
FOTU_6166									0	0
FOTU_6167	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1					0	0
FOTU_6168	Rhizaria_1	Cercozoa_1							0	0
FOTU_6169									0	0
FOTU_6170	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1					0	0
FOTU_6171	Rhizaria_1	Cercozoa_1							0	0
FOTU_6172									0	0
FOTU_6173	Fungi_1	Glomeromycota_1							0	0
FOTU_6174									0	0
FOTU_6175									0	0
FOTU_6176									0	0
FOTU_6177	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Hymenochaetales_1	Schizoporaceae_1				0	0
FOTU_6178	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1				0	0
FOTU_6179									0	0
FOTU_6180	Fungi_1	Entomophthoromycota_1	Entomophthoromycetes_1	Entomophthorales_1	Ancylistaceae_1	Conidiobolus_1			0	0
FOTU_6181	Fungi_1	Rozellomycota_1							0	0
FOTU_6182	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Sporormiaceae_1	Preussia_1			0	0
FOTU_6183	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_6184	Rhizaria_1	Cercozoa_1							0	0
FOTU_6185	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Trechisporales_1	Hydnodontaceae_1	Trechispora_1			0	0
FOTU_6186									0	0
FOTU_6187									0	0
FOTU_6188	Rhizaria_1	Cercozoa_1							0	0
FOTU_6189	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Podoscyphaceae_1	Hypochnicium_1	Hypochnicium multiforme 		0	0
FOTU_6190	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Pseudoophiosphaerella_1	Pseudoophiosphaerella huishuiensis 		0	0
FOTU_6191									0	0
FOTU_6192	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Tomentella_1			0	0
FOTU_6193	Fungi_1	Rozellomycota_1							0	0
FOTU_6194	Fungi_1								0	0
FOTU_6195	Fungi_1	Rozellomycota_1							0	0
FOTU_6196									0	0
FOTU_6197	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Acrocalymmaceae_1	Acrocalymma_1		Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis	83.432	83
FOTU_6198									0	0
FOTU_6199									0	0
FOTU_6200	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_6201									0	0
FOTU_6202	Rhizaria_1	Cercozoa_1							0	0
FOTU_6203	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Russulales_1	Stereaceae_1				0	0
FOTU_6204									0	0
FOTU_6205	Rhizaria_1	Cercozoa_1	Cercomonadida_1						0	0
FOTU_6206	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0
FOTU_6207	Rhizaria_1	Cercozoa_1							0	0
FOTU_6208	Fungi_1	Rozellomycota_1							0	0
FOTU_6209									0	0
FOTU_6210	Rhizaria_1	Cercozoa_1							0	0
FOTU_6211									0	0
FOTU_6212	Fungi_1	Ascomycota_1	Sordariomycetes_1	Amphisphaeriales_1	Apiosporaceae_1	Nigrospora_1			0	0
FOTU_6213	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1		Fungi-CHH1,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,s__Trichoderma_turrialbense	91.542	100
FOTU_6214									0	0
FOTU_6215	Rhizaria_1	Cercozoa_1							0	0
FOTU_6216									0	0
FOTU_6217	Fungi_1								0	0
FOTU_6218	Fungi_1	Kickxellomycota_1	Kickxellomycetes_1	Kickxellales_1	Kickxellaceae_1	Coemansia_1	Coemansia aciculifera 		0	0
FOTU_6219									0	0
FOTU_6220	Fungi_1	Basidiomycota_1	Malasseziomycetes_1	Malasseziales_1	Malasseziaceae_1	Malassezia_1			0	0
FOTU_6221	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1	Powellomycetaceae_1	Fimicolochytrium_1			0	0
FOTU_6222	Fungi_1								0	0
FOTU_6223	Rhizaria_1	Cercozoa_1							0	0
FOTU_6224									0	0
FOTU_6225	Fungi_1	Chytridiomycota_1							0	0
FOTU_6226	Rhizaria_1	Cercozoa_1							0	0
FOTU_6227	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1					0	0
FOTU_6228	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Marasmiaceae_1	Marasmius_1			0	0
FOTU_6229									0	0
FOTU_6230	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Acremonium_1	Acremonium acutatum 		0	0
FOTU_6231									0	0
FOTU_6232									0	0
FOTU_6233	Fungi_1								0	0
FOTU_6234									0	0
FOTU_6235	Rhizaria_1	Cercozoa_1							0	0
FOTU_6236	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Glomerellaceae_1	Colletotrichum_1	Colletotrichum dematium 	Fungi-ZANF36,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Glomerellaceae,g__Colletotrichum	87.619	100
FOTU_6237									0	0
FOTU_6238	Ichthyosporia_1								0	0
FOTU_6239	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1	Conocybe_1			0	0
FOTU_6240	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Atheliales_1	Atheliaceae_1	Athelia_1	Athelia neuhoffii 		0	0
FOTU_6241									0	0
FOTU_6242									0	0
FOTU_6243									0	0
FOTU_6244	Fungi_1	Ascomycota_1							0	0
FOTU_6245									0	0
FOTU_6246	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pyronemataceae_1	Aleuria_1	Aleuria cestrica 		0	0
FOTU_6247									0	0
FOTU_6248	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Ploettnerulaceae_1				0	0
FOTU_6249	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Crepidotaceae_1	Crepidotus_1	Crepidotus conchatus 		0	0
FOTU_6250	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Meripilaceae_1	Rigidoporus_1	Rigidoporus sp  		0	0
FOTU_6251	Rhizaria_1	Cercozoa_1							0	0
FOTU_6252	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Polyporaceae_1	Lopharia_1			0	0
FOTU_6253									0	0
FOTU_6254	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Lophiostomataceae_1	Lophiostoma_1			0	0
FOTU_6255	Fungi_1								0	0
FOTU_6256	Fungi_1								0	0
FOTU_6257	Rhizaria_1	Cercozoa_1							0	0
FOTU_6258									0	0
FOTU_6259									0	0
FOTU_6260	Fungi_1							Fungi-AUSTINS,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Calonectria	81.000	94
FOTU_6261	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1					0	0
FOTU_6262	Fungi_1	Rozellomycota_1							0	0
FOTU_6263	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_6264									0	0
FOTU_6265									0	0
FOTU_6266									0	0
FOTU_6267									0	0
FOTU_6268									0	0
FOTU_6269	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_6270	Fungi_1	Ascomycota_1						Fungi-EMMF6,p__Ascomycota,c__Dothideomycetes,o__Dothideales	75.943	98
FOTU_6271	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1				0	0
FOTU_6272									0	0
FOTU_6273	Rhizaria_1	Cercozoa_1							0	0
FOTU_6274	Fungi_1	Ascomycota_1	Dothideomycetes_1	Eremomycetaceae_1	Arthrographis_1				0	0
FOTU_6275	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Lycoperdaceae_1	Bovista_1	Bovista plumbea 		0	0
FOTU_6276	Fungi_1	Ascomycota_1	Sordariomycetes_1	Boliniales_1					0	0
FOTU_6277	Fungi_1								0	0
FOTU_6278									0	0
FOTU_6279	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1	Microascaceae_1				0	0
FOTU_6280									0	0
FOTU_6281									0	0
FOTU_6282									0	0
FOTU_6283	Rhizaria_1	Cercozoa_1							0	0
FOTU_6284	Rhizaria_1	Cercozoa_1							0	0
FOTU_6285	Fungi_1								0	0
FOTU_6286									0	0
FOTU_6287									0	0
FOTU_6288	Rhizaria_1	Cercozoa_1							0	0
FOTU_6289									0	0
FOTU_6290	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pulvinulaceae_1				0	0
FOTU_6291	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Atheliales_1	Byssocorticiaceae_1	Byssocorticium_1	Byssocorticium atrovirens 		0	0
FOTU_6292									0	0
FOTU_6293	Fungi_1	Ascomycota_1	Leotiomycetes_1	Thelebolales_1	Pseudeurotiaceae_1	Geomyces_1			0	0
FOTU_6294									0	0
FOTU_6295	Rhizaria_1	Cercozoa_1							0	0
FOTU_6296									0	0
FOTU_6297	Fungi_1								0	0
FOTU_6298									0	0
FOTU_6299	Fungi_1	Sanchytriomycota_1	Sanchytriomycetes_1	Sanchytriales_1	Sanchytriaceae_1	Sanchytrium_1			0	0
FOTU_6300									0	0
FOTU_6301	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1	Microascaceae_1	Pseudallescheria_1			0	0
FOTU_6302	Fungi_1	Rozellomycota_1							0	0
FOTU_6303	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Odonticium_1	Odonticium laxum 			0	0
FOTU_6304	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1	Periconia_1	Periconia macrospinosa 		0	0
FOTU_6305	Rhizaria_1	Cercozoa_1							0	0
FOTU_6306									0	0
FOTU_6307	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1	Schizothecium_1			0	0
FOTU_6308									0	0
FOTU_6309									0	0
FOTU_6310	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1			0	0
FOTU_6311	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1					0	0
FOTU_6312									0	0
FOTU_6313									0	0
FOTU_6314									0	0
FOTU_6315	Fungi_1	Ascomycota_1	Sordariomycetes_1	Amphisphaeriales_1	Sporocadaceae_1	Monochaetia_1		Fungi-CHH17,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	78.846	95
FOTU_6316	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1					0	0
FOTU_6317	Ichthyosporia_1	Ichthyosporea_1							0	0
FOTU_6318	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_6319	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_6320									0	0
FOTU_6321	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1	Periconia_1	Periconia artemisiae 		0	0
FOTU_6322									0	0
FOTU_6323	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Steccherinaceae_1				0	0
FOTU_6324									0	0
FOTU_6325									0	0
FOTU_6326									0	0
FOTU_6327	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1				0	0
FOTU_6328	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Paracremonium_1	Paracremonium inflatum 	Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	84.236	100
FOTU_6329	Fungi_1	Ascomycota_1	Sordariomycetes_1	Pisorisporiales_1					0	0
FOTU_6330	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0
FOTU_6331									0	0
FOTU_6332									0	0
FOTU_6333									0	0
FOTU_6334	Rhizaria_1	Cercozoa_1							0	0
FOTU_6335									0	0
FOTU_6336									0	0
FOTU_6337									0	0
FOTU_6338	Choanoflagellozoa_1	Choanoflagellata_1	Choanoflagellida_1						0	0
FOTU_6339	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Psathyrella_1	Psathyrella fibrillosa 		0	0
FOTU_6340	Fungi_1								0	0
FOTU_6341	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1			0	0
FOTU_6342	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Trechisporales_1	Hydnodontaceae_1	Trechispora_1			0	0
FOTU_6343									0	0
FOTU_6344	Fungi_1	Chytridiomycota_1							0	0
FOTU_6345	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Fungi-ZANF21,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zymoseptoria	78.818	100
FOTU_6346									0	0
FOTU_6347									0	0
FOTU_6348									0	0
FOTU_6349	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_6350									0	0
FOTU_6351									0	0
FOTU_6352									0	0
FOTU_6353	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Melanommataceae_1	Tumularia_1			0	0
FOTU_6354	Rhizaria_1	Cercozoa_1							0	0
FOTU_6355	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1				0	0
FOTU_6356	Rhizaria_1	Cercozoa_1							0	0
FOTU_6357									0	0
FOTU_6358									0	0
FOTU_6359	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_6360	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Crepidotaceae_1	Crepidotus_1	Crepidotus applanatus 		0	0
FOTU_6361	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1					0	0
FOTU_6362									0	0
FOTU_6363									0	0
FOTU_6364									0	0
FOTU_6365									0	0
FOTU_6366	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1					0	0
FOTU_6367	Rhizaria_1	Cercozoa_1							0	0
FOTU_6368									0	0
FOTU_6369	Fungi_1	Basidiomycota_1							0	0
FOTU_6370									0	0
FOTU_6371									0	0
FOTU_6372	Rhizaria_1	Cercozoa_1							0	0
FOTU_6373	Fungi_1	Kickxellomycota_1	Ramicandelaberomycetes_1	Ramicandelaberales_1	Ramicandelaberaceae_1	Ramicandelaber_1			0	0
FOTU_6374	Fungi_1	Rozellomycota_1							0	0
FOTU_6375									0	0
FOTU_6376	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Phallales_1	Phallaceae_1	Mutinus_1			0	0
FOTU_6377	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_6378									0	0
FOTU_6379									0	0
FOTU_6380	Fungi_1	Ascomycota_1	Sordariomycetes_1	Amphisphaeriales_1	Sporocadaceae_1				0	0
FOTU_6381	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_6382	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_6383	Fungi_1	Rozellomycota_1							0	0
FOTU_6384	Fungi_1							Fungi-ZANF71,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Alternaria	85.714	83
FOTU_6385	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_6386	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Botryobasidiaceae_1	Botryobasidium_1	Botryobasidium medium 		0	0
FOTU_6387									0	0
FOTU_6388	Rhizaria_1	Cercozoa_1							0	0
FOTU_6389	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeria_1			0	0
FOTU_6390	Rhizaria_1	Cercozoa_1							0	0
FOTU_6391									0	0
FOTU_6392									0	0
FOTU_6393	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1	Spizellomycetaceae_1				0	0
FOTU_6394									0	0
FOTU_6395	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_6396									0	0
FOTU_6397	Fungi_1	Chytridiomycota_1							0	0
