OTU,Kingdom,Phylum,Class,Order,Family ,Genus
BOTU_4182,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_4305,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9
BOTU_4264,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales
BOTU_4265,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_4255,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
BOTU_4294,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_4262,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66
BOTU_4197,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
BOTU_4218,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,unidentified
BOTU_4254,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Sporocytophaga
BOTU_4233,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
BOTU_4301,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_4281,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter
BOTU_4310,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured
BOTU_4253,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unidentified
BOTU_4292,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Chlamydiaceae,Chlamydiaceae
BOTU_4297,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema
BOTU_4246,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
BOTU_4271,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
BOTU_4314,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Pasteuria
BOTU_4196,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium
BOTU_4298,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
BOTU_4268,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,Symbiobacterium
BOTU_4323,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
BOTU_4309,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified
BOTU_4296,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,unidentified
BOTU_4283,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured
BOTU_4304,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
BOTU_4336,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_4303,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41
BOTU_4311,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
BOTU_4291,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
BOTU_4343,Bacteria,Patescibacteria,Dojkabacteria,Dojkabacteria,Dojkabacteria,Dojkabacteria
BOTU_4287,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured
BOTU_4342,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_4236,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Jeotgalibaca
BOTU_4332,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_4324,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured
BOTU_4335,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,unidentified,unidentified
BOTU_4300,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767
BOTU_4359,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured
BOTU_4276,Bacteria,Chloroflexi,uncultured_bacterium,unidentified,unidentified,unidentified
BOTU_4348,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured
BOTU_4337,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata
BOTU_4272,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified
BOTU_4277,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
BOTU_4315,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,unidentified
BOTU_4307,Bacteria,FCPU426,FCPU426,FCPU426,FCPU426,FCPU426
BOTU_4372,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_4319,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured
BOTU_4356,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767
BOTU_4363,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
BOTU_4321,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,unidentified
BOTU_4344,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured
BOTU_4340,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage
BOTU_4325,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified
BOTU_4361,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
BOTU_4252,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna
BOTU_4306,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
BOTU_4331,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae
BOTU_4373,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
BOTU_4357,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured
BOTU_4313,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
BOTU_4329,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis
BOTU_4308,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified
BOTU_4284,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
BOTU_4317,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27
BOTU_4327,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter
BOTU_4379,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_4312,Bacteria,Myxococcota,Polyangia,unidentified,unidentified,unidentified
BOTU_4338,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group
BOTU_4316,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured_bacterium,unidentified
BOTU_4263,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_4339,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
BOTU_4378,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified
BOTU_4290,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13
BOTU_4381,Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia
BOTU_4382,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4320,Bacteria,Bdellovibrionota,Oligoflexia,053A03-B-DI-P58,053A03-B-DI-P58,053A03-B-DI-P58
BOTU_4387,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured_bacterium
BOTU_4355,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
BOTU_4365,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_4350,Bacteria,Chloroflexi,OLB14,OLB14,OLB14,OLB14
BOTU_4362,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_4328,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group
BOTU_4333,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrio
BOTU_4390,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
BOTU_4289,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter
BOTU_4302,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_4384,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured
BOTU_4360,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured
BOTU_4352,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19
BOTU_4376,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
BOTU_4399,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b
BOTU_4385,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4341,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas
BOTU_4295,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,uncultured
BOTU_4326,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
BOTU_4349,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
BOTU_4374,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade
BOTU_4353,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,uncultured_bacterium
BOTU_4404,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured
BOTU_4409,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured_bacterium
BOTU_4389,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified
BOTU_4386,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,unidentified,unidentified
BOTU_4406,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured
BOTU_4368,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium
BOTU_4369,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27
BOTU_4388,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,unidentified,unidentified
BOTU_4400,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4280,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
BOTU_4421,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast
BOTU_4293,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_4334,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,Tissierella
BOTU_4380,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group
BOTU_4371,Bacteria,FCPU426,FCPU426,FCPU426,FCPU426,FCPU426
BOTU_4422,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4354,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,unidentified,unidentified
BOTU_4427,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
BOTU_4322,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
BOTU_4428,Bacteria,Planctomycetota,Planctomycetes,uncultured,uncultured,uncultured
BOTU_4391,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,unidentified
BOTU_4346,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Planosporangium
BOTU_4364,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085
BOTU_4415,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
BOTU_4403,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured
BOTU_4435,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4318,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_4420,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2,Subgroup_2
BOTU_4375,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae
BOTU_4444,Bacteria,Bacteroidota,Bacteroidia,SM1A07,SM1A07,SM1A07
BOTU_4351,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,uncultured
BOTU_4345,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84
BOTU_4392,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
BOTU_4441,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108
BOTU_4417,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
BOTU_4330,Bacteria,Firmicutes,Clostridia,unidentified,unidentified,unidentified
BOTU_4419,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4347,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_4456,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_4437,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4424,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured
BOTU_4450,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9
BOTU_4402,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae
BOTU_4466,Bacteria,Planctomycetota,Planctomycetes,uncultured,uncultured,uncultured
BOTU_4401,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22
BOTU_4358,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum
BOTU_4407,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified
BOTU_4377,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
BOTU_4394,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
BOTU_4423,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41
BOTU_4460,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4425,Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured
BOTU_4455,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
BOTU_4438,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_4452,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4383,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus
BOTU_4426,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured
BOTU_4449,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
BOTU_4405,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,uncultured_bacterium
BOTU_4430,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41
BOTU_4461,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
BOTU_4434,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
BOTU_4467,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
BOTU_4410,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadales,Chthonomonadales
BOTU_4367,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,unidentified
BOTU_4477,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira
BOTU_4451,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Crinalium_SAG_22.89
BOTU_4440,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified
BOTU_4413,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19
BOTU_4471,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured
BOTU_4397,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,unidentified
BOTU_4469,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4414,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified,unidentified
BOTU_4459,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_4429,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured
BOTU_4433,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured
BOTU_4442,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured
BOTU_4468,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured_bacterium
BOTU_4463,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4439,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma
BOTU_4396,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified
BOTU_4472,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured
BOTU_4416,Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100
BOTU_4481,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified
BOTU_4480,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4436,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22
BOTU_4462,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured
BOTU_4393,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified
BOTU_4366,Bacteria,Firmicutes,Bacilli,unidentified,unidentified,unidentified
BOTU_4453,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured
BOTU_4398,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
BOTU_4465,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
BOTU_4448,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis
BOTU_4499,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
BOTU_4470,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured
BOTU_4411,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus
BOTU_4478,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured
BOTU_4496,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified
BOTU_4483,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b
BOTU_4492,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium
BOTU_4370,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
BOTU_4495,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
BOTU_4474,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B)
BOTU_4395,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7
BOTU_4418,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured_bacterium,unidentified,unidentified
BOTU_4446,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured
BOTU_4458,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,unidentified
BOTU_4512,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified
BOTU_4479,Bacteria,Acidobacteriota,Blastocatellia,24-Nov,24-Nov,24-Nov
BOTU_4431,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unidentified
BOTU_4498,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax
BOTU_4457,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,A0839
BOTU_4501,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales
BOTU_4447,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_13,Subgroup_13,Subgroup_13
BOTU_4412,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1
BOTU_4408,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,unidentified
BOTU_4511,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4519,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured_bacterium
BOTU_4432,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter
BOTU_4484,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
BOTU_4518,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified
BOTU_4486,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
BOTU_4514,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119
BOTU_4526,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781
BOTU_4482,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256
BOTU_4497,Bacteria,Nitrospirota,4/29/01,4/29/01,4/29/01,4/29/01
BOTU_4521,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
BOTU_4582,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_4532,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4494,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified,unidentified
BOTU_4443,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia
BOTU_4509,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified
BOTU_4485,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,uncultured
BOTU_4566,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
BOTU_4487,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14
BOTU_4527,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
BOTU_4585,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
BOTU_4489,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade
BOTU_4515,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
BOTU_4578,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_4542,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,uncultured
BOTU_4493,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured
BOTU_4488,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27
BOTU_4445,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
BOTU_4592,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
BOTU_4551,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
BOTU_4504,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured
BOTU_4544,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
BOTU_4500,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,unidentified
BOTU_4475,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,metagenome
BOTU_4546,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured
